crop,location,demand_kg,modal_price,previous_demand,month,quantity_kg,production_cost_per_kg,selling_price_per_kg,transport_cost,other_cost,profit
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1407,26.24731474831141,38.846777150325934,602.0600719742545,766.6707266791072,16358.71280098107
Spinach,Visakhapatnam,8.0,38.0,10.0,6,120,24.88223969750387,34.090733669056526,2375.8631168773895,709.8761391790568,-1980.7199794701278
Spinach,Visakhapatnam,8.0,38.0,10.0,6,1235,20.66728284752858,38.824649054591816,589.7111875596554,593.5286344475148,21241.107443715926
Spinach,Visakhapatnam,8.0,38.0,10.0,6,290,18.034409374937752,37.215962939840495,1674.9554464272774,546.8454041943023,3340.8496832002147
Spinach,Visakhapatnam,8.0,38.0,10.0,6,336,17.711436623337473,37.752733928650535,1346.0465735120142,694.3686139710733,4693.460707102101
Spinach,Visakhapatnam,10.0,38.0,8.0,7,271,19.31769937812072,38.536196258343466,1788.6181966036645,545.2331396373886,2874.3613182993113
Spinach,Visakhapatnam,10.0,38.0,8.0,7,674,25.312377583885482,36.1844636525202,1629.4885609287037,422.6288367446073,5275.668612586491
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1512,28.28615421099227,39.38691581928249,2354.5050742617473,381.55661439297864,14048.289863080092
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1393,24.74954797807517,37.597383661632676,1098.5622488885176,715.4956893099047,16082.977168997182
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1147,18.68741402837285,36.951264827691865,973.8621931525826,328.2754967588014,19646.499176907528
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1202,28.060149463919366,37.46163551922868,1689.0271508154285,289.391479541594,9322.167608124779
Spinach,Visakhapatnam,10.0,38.0,8.0,7,486,24.277763132299956,38.86248302360528,591.0334848322841,784.3129722415302,5712.827410100574
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1824,18.687496406945627,32.381436262484726,1497.3661414335518,783.0451729842529,22697.334982085515
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1569,20.014285669267124,36.30948373239559,677.512007543418,217.22182116259194,24672.431932342555
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1600,17.47925487133069,33.22634942724525,1214.8949466974846,144.19093644557654,23836.265406320246
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1470,19.94969095590466,32.85756691269298,1758.9217477454592,516.7564591098109,16698.89944962356
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1216,22.434977272249697,35.421390264976665,2098.7714322698694,726.5396227998832,12966.167144086241
Spinach,Visakhapatnam,10.0,38.0,8.0,7,405,24.495717098403208,35.484170280724385,1307.662956484511,279.6530450302671,2863.0075373252967
Spinach,Visakhapatnam,10.0,38.0,8.0,7,229,27.7113944548873,37.32206882565092,1941.9983454891312,318.10021770756026,-59.254132291822316
Spinach,Visakhapatnam,10.0,38.0,8.0,7,424,20.059477434276655,32.312492554054614,1128.1129175455267,499.5330366713514,3567.6324565689756
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1836,21.8731246339356,33.96922545731873,300.4994840801622,740.5010764232691,21167.44055122799
Spinach,Visakhapatnam,10.0,38.0,8.0,7,931,20.307879996762658,38.54893365558528,1956.2670429408538,613.0014311322817,14413.152482290723
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1732,25.353932752011303,39.358940501227934,1247.1788060086815,183.39847039723372,22826.096145237294
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1383,19.860791013961165,32.854827306037166,1936.8628767648888,597.7006733648678,15436.18864181135
Spinach,Visakhapatnam,10.0,38.0,8.0,7,205,18.360881027154036,32.57048575412922,2487.526665908573,262.9098442408863,162.53245888045421
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1722,25.6529730525954,34.3862507186538,1674.260743424177,156.81495712460017,13207.62844040378
Spinach,Visakhapatnam,10.0,38.0,8.0,7,793,20.990186727238015,35.675793892275586,1786.2909018483654,456.22584904891613,9403.169730977512
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1202,25.914291914349846,37.40406684633584,369.78948199526855,474.4766713866108,12966.443314865282
Spinach,Visakhapatnam,10.0,38.0,8.0,7,1831,28.37278217086176,35.97256377665331,2471.1710798542545,628.1985528440156,10815.830487506057
Spinach,Visakhapatnam,10.0,38.0,8.0,7,569,26.020501645935347,39.03741920247846,1177.0134872687408,704.0456754576923,5525.566926946598
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1920,25.152640763633954,34.92640485261818,315.3609761367659,382.43667831889974,18067.829396394052
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1558,18.489426320307775,32.43889052989864,2289.0977756720195,148.05406630351058,19296.11339656704
Spinach,Visakhapatnam,1.0,38.0,10.0,9,939,20.60913831029776,34.13285562873899,813.8481943509441,147.73063383582388,11737.191733829542
Spinach,Visakhapatnam,1.0,38.0,10.0,9,182,21.980968972543366,32.76683098237473,792.6340931524969,354.29095747922963,816.1018351575822
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1088,27.0853161449988,39.18027239247992,1384.505337642892,331.10916522092305,11443.697894395646
Spinach,Visakhapatnam,1.0,38.0,10.0,9,709,26.675974470889514,34.8788535509834,1859.5780481012953,795.6487827647204,3160.6144369205504
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1417,20.75257466199845,33.54858000887031,2022.9551480321338,185.74850337619245,15923.235925109097
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1691,20.333130326955356,34.779744351923995,345.6676706727213,632.6201843700568,23450.93646117919
Spinach,Visakhapatnam,1.0,38.0,10.0,9,996,26.46225176198063,36.439194620414234,471.2843431392931,768.8137340066472,8696.937009853933
Spinach,Visakhapatnam,1.0,38.0,10.0,9,318,25.511836732923662,33.35641675951299,1268.1563651462966,437.99589208707334,788.424191222035
Spinach,Visakhapatnam,1.0,38.0,10.0,9,637,22.93429720489208,38.147763603603835,2356.550138484123,736.441495344541,6597.986462150726
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1822,27.225381386138867,33.81406961236178,925.2054505658033,302.27796744474097,10777.106530167606
Spinach,Visakhapatnam,1.0,38.0,10.0,9,913,27.958691402404426,38.034480560858704,1279.9964454154333,514.5549795320082,7404.6440767213135
Spinach,Visakhapatnam,1.0,38.0,10.0,9,101,19.010258548071377,34.65834446399456,1407.359287333539,657.5083930664341,-484.41100289173164
Spinach,Visakhapatnam,1.0,38.0,10.0,9,899,21.78772636621514,37.341555258511576,560.0893065594117,381.0483273954134,13041.754540219677
Spinach,Visakhapatnam,1.0,38.0,10.0,9,310,21.40194021548182,35.44272563020369,387.5851667806584,291.7916696289803,3673.2666421541408
Spinach,Visakhapatnam,1.0,38.0,10.0,9,490,20.074471808011918,39.66908113567297,1916.3588545830564,589.7175731164698,7095.282142854388
Spinach,Visakhapatnam,1.0,38.0,10.0,9,666,21.571282845142356,39.50312570456615,610.6379397818068,634.4610905677486,10697.508314026692
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1732,22.892815592783215,37.01383429244373,1351.0326780789792,434.71124648909085,22671.860463243946
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1670,24.25542519961042,33.75932224402428,621.2462424533176,756.6448976976919,14493.616924020142
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1786,25.601181394734574,38.57715098525058,1832.4350847169017,746.8510921919782,20595.7955117527
Spinach,Visakhapatnam,1.0,38.0,10.0,9,716,20.916595077553744,34.68414374815439,1698.4197082957492,349.1704414294484,7809.974698424863
Spinach,Visakhapatnam,1.0,38.0,10.0,9,682,26.502799206970067,37.5349598272839,1514.2599943330263,269.28673679074717,5740.386811930261
Spinach,Visakhapatnam,1.0,38.0,10.0,9,1220,19.342245449366185,34.10487311928732,959.7747045879797,549.9565493544164,16500.674503361384
Spinach,Visakhapatnam,1.0,38.0,10.0,9,155,23.786234303826916,36.29822713997226,1970.4838813304516,598.8659332905811,-629.9909250185037
Tomato,Guntur,30.0,28.0,15.0,3,1955,16.53994227915249,28.28525684063201,696.3490250117624,176.90417961854806,22088.836763062143
Tomato,Guntur,30.0,28.0,15.0,3,1322,16.070102140908013,24.916334741038625,1207.2062720042982,150.59386330122362,10336.91936206715
Tomato,Guntur,30.0,28.0,15.0,3,1085,15.255251016994553,24.112148780089672,1641.5880754058576,268.5626712512213,7699.58332630113
Tomato,Guntur,30.0,28.0,15.0,3,1289,14.298054953492274,26.85474590677108,755.5255834426723,480.78117789947726,14949.267877434235
Tomato,Guntur,30.0,28.0,15.0,3,827,20.250940623365047,23.833863441830278,1364.4924815014851,186.27322069278603,1412.3114686764748
Tomato,Guntur,30.0,28.0,15.0,3,1772,15.479847304365785,24.42433105189718,1554.9008810880116,507.0949431065921,13787.629376431029
Tomato,Guntur,30.0,28.0,15.0,3,1053,18.82915531112137,26.861392683424945,2245.85320071287,487.79527885219164,5724.297473470604
Tomato,Guntur,30.0,28.0,15.0,3,2000,19.96355614693349,27.881670905134712,963.2187308093615,519.5610950103904,14353.449690582689
Tomato,Guntur,30.0,28.0,15.0,3,1652,15.725490941688326,28.055012487198976,1045.4116613301762,766.4437126473019,18556.51421920611
Tomato,Guntur,30.0,28.0,15.0,3,1527,17.498273717004103,27.042205793656503,419.92624036321786,319.8306648429027,13833.827375842098
Tomato,Guntur,30.0,28.0,15.0,3,254,16.506305207455643,25.07107982104052,1936.5914120647342,743.4456217376077,-504.58428195178294
Tomato,Guntur,30.0,28.0,15.0,3,828,18.407894883110476,25.2658061607531,1673.3296213945398,680.5696050996622,3324.4513113938883
Tomato,Guntur,30.0,28.0,15.0,3,1254,15.553858927672005,28.893471448867977,1551.7020632200718,633.5222110271512,14542.649827332527
Tomato,Guntur,30.0,28.0,15.0,3,276,15.222411823805658,27.860622495626572,2051.861459513291,683.0561746230627,753.2285112862182
Tomato,Guntur,30.0,28.0,15.0,3,1835,19.269055120995553,29.069557006416847,1671.0628207496154,619.1391012163223,15693.719037782139
Tomato,Guntur,30.0,28.0,15.0,3,1011,12.944972651439405,27.971020422967516,1281.102199202624,114.01626081253133,13796.215836999767
Tomato,Guntur,30.0,28.0,15.0,3,1241,18.259552330186352,26.32196216037244,1947.7189318928768,349.88770062806475,7707.843966739994
Tomato,Guntur,30.0,28.0,15.0,3,247,14.165926360773387,27.99646884521176,1500.5311313886568,242.8450719826204,1672.767790285
Tomato,Guntur,30.0,28.0,15.0,3,298,16.671391942264982,23.950458862651637,1137.060148084679,174.28790984369684,857.8138843468478
Tomato,Guntur,30.0,28.0,15.0,3,167,18.60705016646186,29.159955062222856,1239.631099792755,432.5702384842043,90.13377931512696
Tomato,Guntur,30.0,28.0,15.0,3,1263,20.681657674986234,26.799553203290415,1660.2397572605337,576.470661258016,5490.191633729628
Tomato,Guntur,30.0,28.0,15.0,3,847,13.636978872806983,24.953488200910986,302.0755135887884,127.48553615406216,9155.522351161238
Tomato,Guntur,30.0,28.0,15.0,3,1580,15.606874034075222,25.66850098754868,1152.9293406458148,196.857740621733,14547.583505220515
Tomato,Guntur,30.0,28.0,15.0,3,229,13.886413800705231,27.87745204908253,1620.5531022190828,611.8754125431626,971.5192441161571
Tomato,Guntur,30.0,28.0,15.0,3,1445,19.78662943686133,26.142430222123522,980.7081487149776,755.7071890974431,7447.716796891451
Tomato,Guntur,25.0,28.0,30.0,4,337,13.17490195763806,28.825424982600886,562.6382249440329,329.48998652007276,4382.098047948366
Tomato,Guntur,25.0,28.0,30.0,4,222,17.758718679975154,25.624617670508915,721.8196782585862,488.848096118742,535.5618015211676
Tomato,Guntur,25.0,28.0,30.0,4,1142,15.456036842903094,28.67003823494816,493.8957481487213,643.7589060460415,13952.7349355207
Tomato,Guntur,25.0,28.0,30.0,4,542,18.315229075605185,25.335074037387525,2120.885428518798,617.9074786202824,1065.9630621469478
Tomato,Guntur,25.0,28.0,30.0,4,1816,17.096921251717916,27.3578107415666,732.2713273036645,248.22210343669366,17653.281882824853
Tomato,Guntur,25.0,28.0,30.0,4,504,18.88333504427498,28.484572988261057,1849.537695105797,750.0178170714469,2239.468411591739
Tomato,Guntur,25.0,28.0,30.0,4,992,16.257329116557912,29.13747264060717,1882.3394412668301,751.115642003785,10143.64729258625
Tomato,Guntur,25.0,28.0,30.0,4,463,13.378804410806266,26.780448099194686,2107.6114535137017,170.96588972890447,3926.383684481232
Tomato,Guntur,25.0,28.0,30.0,4,1062,15.143311077484524,26.781837084149824,1541.7164931154448,520.4082378909952,10297.989888072112
Tomato,Guntur,25.0,28.0,30.0,4,1520,18.54238071136023,27.785956491949317,2276.381605368864,507.880302588208,11265.973278538342
Tomato,Guntur,25.0,28.0,30.0,4,118,20.349871559589246,28.06838752655939,1601.777331563281,234.4163583954412,-925.4088058562456
Tomato,Guntur,25.0,28.0,30.0,4,406,16.692580858144076,23.938683314426445,847.4018594438501,385.52272595509606,1708.9930118516959
Tomato,Guntur,25.0,28.0,30.0,4,1885,15.409317227792073,26.7081510787969,734.6229924926522,663.6220781522637,19900.05673849918
Tomato,Guntur,25.0,28.0,30.0,4,1131,19.105123754692947,25.959099960647357,1414.7087398788062,699.2007524252069,5637.937596630425
Tomato,Guntur,25.0,28.0,30.0,4,1877,14.924734708390993,26.92575862978647,1063.4051379068399,753.0073830886431,20709.509379463823
Tomato,Guntur,25.0,28.0,30.0,4,315,15.857807864397191,25.41212619719021,1894.331759376014,685.4909176058997,429.7875978478878
Tomato,Guntur,25.0,28.0,30.0,4,1824,16.58805965076667,25.683411007913868,2325.1789472256205,108.40211909087778,14156.339809119985
Tomato,Guntur,25.0,28.0,30.0,4,1780,17.837561239462897,24.15339566704706,1014.1401707223554,570.9291903728467,9657.115920004617
Tomato,Guntur,25.0,28.0,30.0,4,1371,14.108638164096806,25.375563482381516,1306.66573095095,432.77009874883765,13707.518781668547
Tomato,Guntur,25.0,28.0,30.0,4,1141,13.229125072816663,24.394497979865815,2142.439543161304,267.87396654461315,10329.376977237167
Tomato,Guntur,25.0,28.0,30.0,4,382,14.744968141922772,28.43666819561261,1131.5868849775368,786.8270911556896,3311.8154443762924
Tomato,Guntur,25.0,28.0,30.0,4,124,13.601367719860816,24.004181884623463,416.03669475687826,683.914875745909,189.99738592778112
Tomato,Guntur,25.0,28.0,30.0,4,576,18.64023521229082,26.86610015073597,2376.311845010412,275.62322157387337,2086.163137960124
Tomato,Guntur,25.0,28.0,30.0,4,786,16.142385987217697,24.02356618235701,1287.9727310967269,504.3291564459936,4402.305745836778
Tomato,Guntur,25.0,28.0,30.0,4,1881,18.091808709445477,25.761112613730027,1657.8830825878078,719.3655629214556,12048.711998449973
Tomato,Guntur,18.0,28.0,25.0,9,408,13.435755218532902,28.092937290387493,2425.803455046009,779.0521196666948,2775.2747106039697
Tomato,Guntur,18.0,28.0,25.0,9,1287,16.939671771575913,25.39376214090621,1437.8607409257647,693.727048795963,8748.826515606368
Tomato,Guntur,18.0,28.0,25.0,9,309,16.42745621529497,26.499297102750823,1967.1084328253476,297.34284891807613,847.7475524804349
Tomato,Guntur,18.0,28.0,25.0,9,932,13.403381846599213,26.14716257687551,549.2591296761889,220.33879040897304,11107.605720532347
Tomato,Guntur,18.0,28.0,25.0,9,211,17.72704926567252,26.859879615587943,849.4371943045815,340.2928423451138,737.2971671824589
Tomato,Guntur,18.0,28.0,25.0,9,189,16.928563579152765,24.37325567366597,1953.8957329025518,734.3634636045971,-1281.2123906441539
Tomato,Guntur,18.0,28.0,25.0,9,1231,20.69495558497121,25.911122536806314,1627.0687366189095,155.8005512310995,4638.232229859004
Tomato,Guntur,18.0,28.0,25.0,9,1096,15.910357283305826,28.565330636678084,1060.8894875455924,124.65062146786644,12684.310686282537
Tomato,Guntur,18.0,28.0,25.0,9,353,19.03731659007908,26.075932604814504,2235.643045471229,554.0780673501552,-305.0896596197799
Tomato,Guntur,18.0,28.0,25.0,9,1453,18.641569119970832,25.32068254899392,995.6732696393261,691.479597548071,8017.598945183148
Tomato,Guntur,18.0,28.0,25.0,9,859,20.234142580821644,28.058240376809902,1788.0764116020132,310.67642374213517,4622.147171409768
Tomato,Guntur,18.0,28.0,25.0,9,1875,13.9008036222621,25.888799079174433,759.881482249029,587.0564768585218,21130.553522603073
Tomato,Guntur,18.0,28.0,25.0,9,1056,12.938804357962995,25.626553423118217,1330.8253881004962,203.5708338765841,11863.866790826834
Tomato,Guntur,18.0,28.0,25.0,9,318,19.71706304368688,24.953631799891422,2394.6104336364324,339.3060381587057,-1068.6876073220947
Tomato,Guntur,18.0,28.0,25.0,9,354,16.17424753788348,26.966329262614213,346.22014536999365,124.10191600132019,3350.074869183366
Tomato,Guntur,18.0,28.0,25.0,9,1725,19.459904042893637,28.757337720762365,490.7544487104085,476.8541714707159,15070.464474142427
Tomato,Guntur,18.0,28.0,25.0,9,1049,17.93027432902881,27.278643404286868,565.6425989726963,783.8758822886358,8456.920678684372
Tomato,Guntur,18.0,28.0,25.0,9,1349,18.911955867262943,29.07147259960665,1788.5579138155142,354.38275239959887,11562.247405716545
Tomato,Guntur,18.0,28.0,25.0,9,1165,16.200611945351667,27.319612153322744,773.3423675729223,539.227529136251,11641.065345577135
Tomato,Guntur,18.0,28.0,25.0,9,1224,20.406989264332893,24.94689349071477,2055.5956774822926,616.9822373778744,2884.264858231254
Tomato,Guntur,18.0,28.0,25.0,9,1896,15.952659243737715,25.1566400824747,747.6735880216876,768.1876896922499,15934.886392531382
Tomato,Guntur,18.0,28.0,25.0,9,962,17.999330273231394,27.8189864836436,2448.55880209302,364.0412477203471,6633.90922460318
Tomato,Guntur,18.0,28.0,25.0,9,1543,17.882532334700674,27.38613218120775,2171.109302322913,618.6084878696524,11874.336772967854
Tomato,Guntur,18.0,28.0,25.0,9,1633,14.43768235065139,25.626834839093217,1963.622915034917,375.6285990957847,15932.634499494801
Tomato,Guntur,18.0,28.0,25.0,9,1548,13.72009352545751,25.158247948864638,941.7255915874892,747.0166969367906,16017.520758909955
Tomato,Guntur,30.0,28.0,18.0,9,1751,15.119406938773757,26.45612852326321,669.6441148238928,348.3581027594721,18832.59727685767
Tomato,Guntur,30.0,28.0,18.0,9,467,20.61313978494772,28.64719883253068,1569.8753606196904,571.8265071974697,1610.2037074040836
Tomato,Guntur,30.0,28.0,18.0,9,1213,17.621587312572718,27.522539547500738,1222.5362969224343,590.768311154989,10196.550452890267
Tomato,Guntur,30.0,28.0,18.0,9,1068,17.516493358008216,25.235912955114074,2354.751543117942,191.74104156300325,5697.847545028111
Tomato,Guntur,30.0,28.0,18.0,9,481,12.922567369541294,25.862200601412745,2453.870049741668,394.5155937980318,3375.577940990468
Tomato,Guntur,30.0,28.0,18.0,9,1733,19.797416937674683,26.414517355089387,1091.383696202593,475.3087703769152,9900.74255680017
Tomato,Guntur,30.0,28.0,18.0,9,1584,19.860676638230174,26.358573201728696,1345.2384028500378,370.23565495628503,8577.19409877534
Tomato,Guntur,30.0,28.0,18.0,9,1543,18.95819233846811,27.659078106776246,2200.0103153177433,797.7664264767762,10427.689998704936
Tomato,Guntur,30.0,28.0,18.0,9,1759,13.177532813948895,26.878416628914543,1217.7614137465446,714.4245834038375,22167.66863337419
Tomato,Guntur,30.0,28.0,18.0,9,1538,14.453985721933117,24.687309008263473,436.85120135652016,675.8920452020444,14626.107967817523
Tomato,Guntur,30.0,28.0,18.0,9,627,16.90596805046688,25.428910383696863,1332.6950523763678,700.5004484622423,3310.6893420965916
Tomato,Guntur,30.0,28.0,18.0,9,513,17.766542890805614,24.7837637597531,1429.0177617616255,600.7667120250587,1570.0498319833769
Tomato,Guntur,30.0,28.0,18.0,9,118,16.5616614676402,25.073896980683823,665.6069991414482,332.9106335572653,5.926157840434371
Tomato,Guntur,30.0,28.0,18.0,9,645,19.492575041066292,23.839995657902172,1304.8073043488487,330.46143073897616,1168.8175627713154
Tomato,Guntur,30.0,28.0,18.0,9,330,20.08557677106548,26.37799008955503,1861.2769557099537,788.5981082464062,-573.378668854808
Tomato,Guntur,30.0,28.0,18.0,9,790,16.981028264852124,24.498025602359753,2415.1119889320057,545.1375359968168,2978.1783717022026
Tomato,Guntur,30.0,28.0,18.0,9,1153,12.930639790485728,23.92234158712273,2003.86832686354,194.103399158685,10475.46044550024
Tomato,Guntur,30.0,28.0,18.0,9,578,16.081030540835357,29.04062634705581,1305.5312503847078,303.1785737607706,5881.9365518499435
Tomato,Guntur,30.0,28.0,18.0,9,1429,12.68831108614989,28.066583408513907,2265.26988633387,402.9879447400206,19307.29331758429
Tomato,Guntur,30.0,28.0,18.0,9,1927,16.60666049798829,25.979568264291256,2252.333977814793,725.7534574689934,15083.505830382033
Tomato,Guntur,30.0,28.0,18.0,9,318,17.766585933723462,28.990682348016843,2416.5286976709735,456.27132829543325,696.4626337788886
Tomato,Guntur,30.0,28.0,18.0,9,1015,17.19735985056335,28.786469308806083,877.9860758348663,430.57394926161095,10454.386075019898
Tomato,Guntur,30.0,28.0,18.0,9,1833,20.59800890344135,28.41241533061731,1859.803324918035,511.3388906305761,11952.66476546492
Tomato,Guntur,30.0,28.0,18.0,9,1549,17.459751272909664,24.262404084997552,639.9458259791418,407.6940592410291,9489.669320703968
Tomato,Guntur,30.0,28.0,18.0,9,1097,13.13676791320634,24.216273809762,553.7981628725486,708.7769263405639,10891.642879308445
